ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,n_in_run,Type_halte
HLS0390,27.0,5.0,michiel de ruyterweg Delft,NL:Q:42003602,1,4.356705,51.992229,993,0.0,1,Bushalte
HLS0116,50.0,1.0,Zuidwal Delft,NL:Q:42007801,1,4.364431,52.008413,994,0.0,1,Bushalte
HLS0117,50.0,4.0,Zuidwal Delft,NL:Q:42007802,1,4.363506,52.008108,995,0.0,1,Bushalte
HLT9017,50.0,9.0,Westvest/Stationsplein Delft,NL:Q:32009017,1,4.35748072231318,52.0073405197168,996,0.0,1,Tramhalte
HLT9018,50.0,8.0,Westvest/Stationsplein Delft,NL:Q:32009018,1,4.35704690017701,52.0080730919735,997,0.0,2,Tramhalte
HLT9010,50.0,11.0,Spoorsingel 89 Delft,NL:Q:32009010,1,4.35338660514552,52.0120082910084,998,0.0,1,Tramhalte
HLT9009,50.0,10.0,Spoorsingel 89 Delft,NL:Q:32009009,1,4.35348555332166,52.0117399481645,999,0.0,1,Tramhalte
HLT9005,27.0,2.0,Spoorsingel 89 Delft,NL:Q:32009005,1,4.35228215083707,52.0172184527924,1000,0.0,1,Tramhalte
HLT9006,50.0,12.0,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32009006,1,4.35269675363325,52.0174807751163,1001,0.0,1,Tramhalte
HLT9003,27.0,1.0,Vrijebanselaan 55 Delft,NL:Q:32009003,1,4.35150469184953,52.0237858746867,1002,0.0,1,Tramhalte
HLT9004,50.0,13.0,Vrijebanselaan 55 Delft,NL:Q:32009004,1,4.35152274890028,52.0239712641758,1003,0.0,1,Tramhalte
