ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLS0059,13,12,0,4.347036,51.983478,462,8.0
HLS0107,13,13,0,4.34485,51.987324,463,8.0
HLS0379,13,14,0,4.351844,51.993382,460,8.0
HLS0073,13,15,0,4.355471,51.995202,450,8.0
HLS0036,13,16,0,4.346871,52.000637,413,8.0
HLS0115,13,17,0,4.342894,52.001312,414,8.0
HLS0114,13,18,0,4.342905,52.001455,415,8.0
HLS0113,13,19,0,4.344512,52.002503,416,8.0
HLS0112,13,20,0,4.344381,52.002502,417,8.0
HLS0064,13,21,0,4.345462,52.004238,418,8.0
HLS0065,13,22,0,4.34537,52.004426,419,8.0
HLS0009,13,23,0,4.332541,51.999997,542,8.0
HLS0010,13,24,0,4.332602,51.99988,557,8.0
HLS0382,13,25,0,4.32994,51.999137,543,8.0
HLS0096,13,26,0,4.333998,51.997466,445,8.0
HLS0097,13,27,0,4.334276,51.997432,446,8.0
HLS0092,13,28,0,4.339829,51.998453,443,8.0
HLS0091,13,29,0,4.340699,51.998631,444,8.0
HLS0037,13,30,0,4.34923,52.000639,420,8.0
HLS0330,13,31,0,4.351295,52.003894,411,8.0
HLS0329,13,32,0,4.350302,52.004649,412,8.0
HLS0377,13,33,0,4.336646,52.014964,421,8.0
HLT3907,14,1,0,4.34064110329787,52.0667989654997,24,15.0
HLT3908,14,2,0,4.340601,52.067071,25,8.0
HLT3709,14,3,0,4.30193001200223,52.0567790743245,310,15.0
HLS0231,14,4,0,4.249571,52.048914,299,15.0
HLS0137,14,5,0,4.254675,52.052307,300,15.0
HLT1717,14,6,0,4.25868285890681,52.0551439362332,301,8.0
HLT1721,14,7,0,4.26193342693348,52.0570853492844,303,15.0
HLT1719,14,8,0,4.26153361671092,52.0570438914836,304,8.0
HLT1718,14,9,0,4.25740910117965,52.0545174488491,302,8.0
HLT1716,14,10,0,4.25072483701974,52.0563952744465,290,15.0
HLT1828,14,11,0,4.24795344050782,52.059436250326,285,15.0
HLT1809,14,12,0,4.24703740239513,52.0612914415407,287,15.0
HLT1829,14,13,0,4.24783772247889,52.059305178619,288,8.0
HLT1715,14,14,0,4.25163227605954,52.0557213157229,289,15.0
HLS0136,14,15,0,4.253607,52.051902,292,15.0
HLS0230,14,16,0,4.248576,52.048473,293,15.0
HLS0212,14,17,0,4.235364,52.039536,295,15.0
HLS0213,14,18,0,4.236315,52.039977,296,8.0
HLT3383,14,19,0,4.247341,52.040893,334,8.0
HLT3361,14,20,0,4.25138391005665,52.0382738684478,332,8.0
HLT3362,14,21,0,4.25167428443517,52.0382394648354,333,15.0
HLT3318,14,22,0,4.25564423852357,52.0405391486485,331,15.0
HLT3319,14,23,0,4.25645385688362,52.0411331030516,330,8.0
HLT3371,14,24,0,4.267006,52.033243,40,8.0
HLT3340,14,25,0,4.2660258276495,52.033319918307,39,8.0
HLT3357,14,26,0,4.26051893417767,52.0305256626575,41,15.0
HLT3339,14,27,0,4.26120043377742,52.0309099898917,42,15.0
HLT3341,14,28,0,4.26740594541066,52.0337477588673,43,15.0
HLT3343,14,29,0,4.271386624325,52.0360149317233,38,8.0
HLT3342,14,30,0,4.27168317229995,52.0359325997125,44,15.0
HLT3819,15,1,1,4.32137820675742,52.0587886410883,115,15.0
HLT3820,15,2,1,4.32176434430744,52.0580731595153,112,15.0
HLT3834,15,3,1,4.32384185127498,52.0557310434146,114,15.0
HLT3833,15,4,1,4.32339259232234,52.0557150313279,113,8.0
HLT3832,15,5,1,4.31718163910084,52.0530424479811,336,15.0
HLT3831,15,6,1,4.31707574907799,52.0528976293673,335,15.0
HLT3830,15,7,1,4.31314795195388,52.0521382111461,337,15.0
HLT3829,15,8,1,4.3130338564257,52.0519980239806,338,15.0
HLT3841,15,9,1,4.311701,52.055826,700,8.0
HLT3842,15,10,1,4.312078,52.05592,701,8.0
HLT3818,15,11,1,4.31550825469012,52.0562602564394,699,15.0
HLT3822,15,12,1,4.32265214318721,52.0588305620621,697,15.0
HLT3823,15,13,1,4.32652077388306,52.0614648822821,694,11.0
HLT3809,15,14,1,4.32524265914755,52.0630281963993,692,25.0
HLT3810,15,15,1,4.32528575643065,52.0626870123569,693,25.0
HLT3824,15,16,1,4.32693038994864,52.0608564358272,695,11.0
HLT3813,15,17,1,4.33027223658478,52.0646290412442,706,15.0
HLT3828,15,18,1,4.33275974011202,52.0619849391485,704,15.0
HLT3837,15,19,1,4.33455949425791,52.0602806790703,703,15.0
HLT3827,15,20,1,4.33216043901418,52.06283193982,705,15.0
HLT3814,15,21,1,4.32972266941567,52.0656724034642,707,15.0
HLS0304,16,1,0,4.281466,52.02547,59,8.0
HLS0309,16,2,0,4.274822,52.02369,58,8.0
HLS0307,16,3,0,4.269523,52.022319,56,8.0
HLS0246,16,4,0,4.254327,52.014803,510,8.0
HLS0291,16,5,0,4.218898,51.991301,511,8.0
HLS0328,16,6,0,4.245839,51.973965,540,8.0
HLS0327,16,7,0,4.245703,51.974161,541,8.0
HLS0122,16,8,0,4.245231,51.977276,539,8.0
