,OBJECTID,ID_MAXIMO,AREACODE,HALTENAAM,NLQNR,INSTAP_PWD_NOV_ALLE_PERRONS_19,MAX_INSTAP_PWD_DRUKSTE_UUR_19,MAX_INSTAP_PWD_24,MAAND_MAX_PWD_24,MAX_INSTAP_PWD_DRUKSTE_UUR_24,MAX_INSTAP_PER_UUR_24,UUR_MAX_24,MAAND_UUR_MAX_PWD_24,INSTAP_PWD_REF_MAAND,LIJNEN,BASIS,PLUS,TOP_,CATEGORIE,CODE_CATEGORIE,CODE_OVERSTAP,CODE_RECREATIE,CODE_WIJK,CODE_SEIZOEN,CODE_VISUALISATIE,CRITERIUM_OVERSTAP,CRITERIUM_RECREATIE,CRITERIUM_WIJK,CRITERIUM_SEIZOEN,AANTAL_INWONERS,INSTAPPERS,INST_INW,latitude,longitude
0,1,HLT0204,201,Kurhaus,NL:Q:32000204,1757.0,486.0,437,1717200000000,77,20,20,1717200000000,2095.0,2025-09-01 00:00:00,,2.0,,2.0,2,0,1,1,1,20111,,,Aan fietsroute,Spreiding instappers/maand,4091.0,153.142857,0.0374,52.113566970972,4.2838323827641
1,2,HLT0221,221,Gentsestraat,NL:Q:32000221,330.0,45.0,324,1733011200000,48,8,8,1706745600000,286.0,22-23,3.0,,,3.0,3,0,0,0,0,30000,,,,,5689.0,53.904762,0.0095,52.1105794052888,4.29012867864292
2,3,HLT0225,225,Doorniksestraat,NL:Q:32000225,83.0,16.0,100,1730419200000,23,15,15,1730419200000,65.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,2711.0,15.047619,0.0056,52.1101260213315,4.29679152688367
3,4,HLT0305,305,Badhuisweg,NL:Q:32000305,19.0,3.0,44,1717200000000,20,13,13,1733011200000,22.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,907.0,0.857143,0.0009,52.1027728036548,4.30097423457466
4,5,HLT0312,311,Plesmanweg,NL:Q:32000312,35.0,5.0,104,1725148800000,71,12,12,1725148800000,36.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,558.0,2.428571,0.0044,52.1007369246396,4.30148787975103
5,6,HLT0404,403,HMC Bronovo,NL:Q:32000404,603.0,100.0,209,1727740800000,52,12,12,1704067200000,501.0,22-23-29-36,3.0,,,3.0,3,0,1,0,0,30100,,,,,2467.0,43.47619,0.0176,52.1035931062374,4.31796413410107
6,7,HLT0416,415,Ruychrocklaan,NL:Q:32000416,198.0,32.0,70,1714521600000,28,14,14,1727740800000,104.0,22-23-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,1841.0,24.047619,0.0131,52.1001790236594,4.32193029175675
7,8,HLT0427,426,Jozef Israëlsplein,NL:Q:32000427,71.0,41.0,3,1709251200000,3,8,8,1704067200000,10.0,29,3.0,,,3.0,3,0,0,0,0,30000,,,,,2333.0,1.238095,0.0005,52.0921868243557,4.3195205259337
8,9,HLT0506,505,Riouwstraat,NL:Q:32000506,512.0,70.0,202,1717200000000,75,13,13,1722470400000,389.0,2025-09-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,2263.0,90.571429,0.04,52.0947297501334,4.30794017014534
9,10,HLT0520,519,Javabrug,NL:Q:32000520,948.0,232.0,893,1730419200000,153,17,17,1709251200000,818.0,2025-09-01 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,3330.0,121.809524,0.0366,52.0893832521457,4.31229599981853
10,11,HLT0604,603,Madurodam,NL:Q:32000604,16.0,5.0,266,1717200000000,70,17,17,1711929600000,15.0,22,3.0,,,3.0,3,0,1,0,1,30101,,,,Spreiding instappers/maand,252.0,0.238095,0.0009,52.0974605468231,4.3000957481723
11,12,HLT0706,706,Schev.slag/Beelden aan Zee,NL:Q:32000706,391.0,55.0,964,1722470400000,178,12,12,1704067200000,447.0,1,3.0,,,3.0,3,0,0,0,1,30001,,,,Spreiding instappers/maand,4401.0,53.095238,0.0121,52.1111752787205,4.28074796560509
12,13,HLT0714,714,Keizerstraat,NL:Q:32000714,790.0,109.0,962,1727740800000,164,23,23,1722470400000,870.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,6299.0,122.714286,0.0195,52.104092290617,4.2767961160547
13,14,HLT0718,718,Duinstraat,NL:Q:32000718,115.0,13.0,159,1722470400000,42,23,23,1722470400000,122.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,4651.0,12.857143,0.0028,52.1009544842491,4.27373983210292
14,15,HLT0722,722,Duinstraat,NL:Q:32000722,654.0,90.0,723,1711929600000,91,17,17,1709251200000,676.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,4762.0,90.857143,0.0191,52.1016326303442,4.27932271109937
15,16,HLT0726,726,Nieuwe Parklaan,NL:Q:32000726,116.0,20.0,184,1722470400000,29,12,12,1704067200000,146.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,2356.0,15.428571,0.0065,52.1070809777064,4.28868138576308
16,17,HLT0730,730,Douzastraat,NL:Q:32000730,199.0,32.0,23,1704067200000,9,15,15,1704067200000,227.0,22-28,3.0,,,3.0,3,0,0,0,0,30000,,,,,5828.0,44.095238,0.0076,52.0928095335104,4.26678963953563
17,18,HLT0745,714,Keizerstraat,,790.0,109.0,177,1727740800000,48,22,22,1722470400000,870.0,21-22,3.0,,,3.0,3,0,0,0,0,30000,,,,,6299.0,122.714286,0.0195,52.0928347556753,4.2644454550736
18,19,HLT0808,807,Nieboerweg,NL:Q:32000808,84.0,11.0,121,1706745600000,28,17,17,1714521600000,61.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,4178.0,12.714286,0.003,52.0903021773036,4.26232924694836
19,20,HLT0906,906,Frankenslag,NL:Q:32000906,534.0,75.0,117,1717200000000,39,10,10,1704067200000,559.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,3393.0,77.47619,0.0228,52.0998758451442,4.28167144043432
20,21,HLT0915,915,Frederik Hendriklaan,NL:Q:32000915,731.0,81.0,742,1730419200000,86,8,8,1727740800000,873.0,2017-11-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,,,,52.092779778757,4.27560303701332
21,22,HLT1001,1001,Adriaan Goekooplaan,NL:Q:32001001,149.0,34.0,304,1717200000000,117,12,12,1717200000000,198.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,100.0,5.428571,0.0543,52.0929055257897,4.29007124343349
22,23,HLT1103,1103,Cornelis de Wittlaan,NL:Q:32001103,308.0,37.0,284,1704067200000,52,16,16,1733011200000,261.0,21-24,3.0,,,3.0,3,0,0,0,0,30000,,,,,4485.0,42.380952,0.0094,52.0872465784974,4.27804922351556
23,24,HLT1107,1106,Kunstmuseum,NL:Q:32001107,308.0,32.0,145,1725148800000,70,13,13,1725148800000,393.0,24-28,3.0,,,3.0,3,0,1,0,0,30100,,,,,3128.0,0.0,0.0,52.0884045222757,4.2801918694878
24,25,HLT1111,1110,Conradkade,NL:Q:32001111,169.0,33.0,100,1727740800000,31,9,9,1706745600000,168.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,5899.0,19.714286,0.0033,52.0820482331792,4.27705199663484
25,26,HLT1115,1114,Groot Hertoginnelaan,NL:Q:32001115,625.0,109.0,619,1727740800000,93,8,8,1727740800000,624.0,2017-11-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,3878.0,138.142857,0.0356,52.084434286576,4.28377165350299
26,27,HLT1119,1119,Conradkade,NL:Q:32001119,1294.0,179.0,500,1730419200000,80,8,8,1730419200000,1290.0,1934-03-01 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Supermarkt + bibliotheek <200m,,7871.0,298.857143,0.038,52.0805445091893,4.28261549687307
27,28,HLT1123,1123,Laan van Meerdervoort,NL:Q:32001123,174.0,28.0,56,1717200000000,31,17,17,1717200000000,129.0,24-28,3.0,,,3.0,3,0,0,0,0,30000,,,,,4170.0,24.0,0.0058,52.0850455566203,4.29225717843593
28,29,HLT1202,1201,Kwartellaan,NL:Q:32001202,132.0,28.0,222,1706745600000,71,8,8,1706745600000,127.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,2700.0,33.619048,0.0125,52.0781925118133,4.25525747672709
29,30,HLT1206,1205,Sportlaan,NL:Q:32001206,210.0,32.0,46,1717200000000,17,9,9,1709251200000,140.0,12,3.0,,,3.0,3,0,0,0,0,30000,,,,,3048.0,31.0,0.0102,52.0802084221086,4.26041744342401
30,31,HLT1210,1209,Houtrustweg,NL:Q:32001210,176.0,20.0,152,1730419200000,38,15,15,1727740800000,159.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,3391.0,32.095238,0.0095,52.0851388195567,4.27215595707529
31,32,HLT1214,1213,Zonnebloemstraat,NL:Q:32001214,932.0,148.0,214,1733011200000,69,15,15,1704067200000,810.0,1934-03-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,6179.0,182.095238,0.0295,52.0709929044583,4.2556172967802
32,33,HLT1302,1301,Doctor van Welylaan,NL:Q:32001302,106.0,24.0,117,1711929600000,34,12,12,1727740800000,72.0,12,3.0,,,3.0,3,0,0,0,0,30000,,,,,1793.0,8.904762,0.005,52.0843329164547,4.2583029190032
33,34,HLT1308,1307,Vliegenvangerlaan,NL:Q:32001308,76.0,16.0,12,1714521600000,6,14,14,1709251200000,68.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,1815.0,16.571429,0.0091,52.0758939817389,4.2494000148956
34,35,HLT1406,1405,Arabislaan,NL:Q:32001406,99.0,18.0,107,1733011200000,21,7,7,1725148800000,79.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,2460.0,23.380952,0.0095,52.0698108687924,4.23667656912648
35,36,HLT1412,1411,Aronskelkweg,NL:Q:32001412,,,5,1719792000000,4,11,11,1722470400000,,23,,,,,3,0,0,0,0,30000,,,,,,,,52.0670429366823,4.23561459026974
36,37,HLT1418,1417,Lobelialaan,NL:Q:32001418,51.0,7.0,12,1714521600000,12,19,19,1714521600000,,23,3.0,,,3.0,3,0,0,0,1,30001,,,,Calamiteitenhalte,4293.0,0.0,0.0,52.065053313257,4.23747181956075
37,38,HLT1422,1421,Hoefbladlaan,NL:Q:32001422,441.0,78.0,34,1722470400000,9,14,14,1719792000000,421.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,4613.0,96.0,0.0208,52.0654372833642,4.24043578854206
38,39,HLT1426,1425,Teunisbloemplein,NL:Q:32001426,31.0,7.0,70,1730419200000,16,12,12,1730419200000,40.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,2038.0,3.952381,0.0019,52.0632317860165,4.22602396063551
39,40,HLT1506,1504,Kijkduin Strand,NL:Q:32001506,168.0,42.0,3,1719792000000,3,16,16,1733011200000,178.0,23-24-26,3.0,,,3.0,3,0,1,0,1,30101,,,,Spreiding instappers/maand,657.0,0.0,0.0,52.06862350349,4.22275324695712
40,41,HLT1601,1601,Kraayensteinlaan,NL:Q:32001601,613.0,107.0,30,1725148800000,21,9,9,1704067200000,582.0,2,3.0,,,3.0,3,0,0,0,0,30000,,,,,4781.0,163.142857,0.0341,52.0488576045957,4.23575296409578
41,42,HLT1707,1707,Loosduinse Hoofdstraat,NL:Q:32001707,365.0,75.0,27,1706745600000,10,16,16,1727740800000,329.0,2,3.0,,,3.0,3,0,0,0,0,30000,,,,,5617.0,89.190476,0.0159,52.0538546234906,4.23898383196712
42,43,HLT1711,1711,Kapelaan Meereboerweg,NL:Q:32001711,329.0,99.0,17,1714521600000,10,9,9,1704067200000,333.0,2,3.0,,,3.0,3,0,0,0,0,30000,,,,,4976.0,96.714286,0.0194,52.0504591861252,4.23832004720983
43,44,HLT1717,1717,Dedemsvaartweg,NL:Q:32001717,240.0,25.0,242,1711929600000,39,17,17,1714521600000,206.0,21-26-38,3.0,,,3.0,3,0,0,0,0,30000,,,,,2312.0,36.47619,0.0158,52.0551439362332,4.25868285890681
44,45,HLT1801,1801,Heliotrooplaan,NL:Q:32001801,399.0,61.0,69,1722470400000,28,12,12,1704067200000,405.0,3,3.0,,,3.0,3,0,0,0,0,30000,,,,,3316.0,62.047619,0.0187,52.0626508919001,4.23087420092301
45,46,HLT1808,1808,Groen van Prinstererlaan,NL:Q:32001808,379.0,100.0,102,1704067200000,24,8,8,1709251200000,185.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,2777.0,27.428571,0.0099,52.0613182814916,4.24740593582614
46,47,HLT1812,1812,Mozartlaan,NL:Q:32001812,483.0,65.0,54,1717200000000,19,13,13,1719792000000,391.0,3,3.0,,,3.0,3,0,0,0,0,30000,,,,,4970.0,76.285714,0.0153,52.0587719603277,4.23259161699908
47,48,HLT1820,1820,Arnold Spoelplein,NL:Q:32001820,329.0,73.0,105,1719792000000,19,13,13,1722470400000,292.0,26,3.0,,,3.0,3,0,0,1,0,30010,,,Supermarkt + bibliotheek <200m,,5965.0,67.52381,0.0113,52.0543610610503,4.23365387456737
48,49,HLT1824,1824,Buitentuinen,NL:Q:32001824,207.0,41.0,131,1733011200000,82,8,8,1733011200000,182.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,5604.0,55.428571,0.0099,52.0566195539631,4.24566591148049
49,50,HLT1834,1834,Pisuissestraat,NL:Q:32001834,183.0,31.0,60,1722470400000,14,9,9,1719792000000,213.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,3400.0,21.095238,0.0062,52.0575349570347,4.22801370012659
50,51,HLT1903,1903,Appelstraat,NL:Q:32001903,574.0,124.0,595,1704067200000,129,8,8,1733011200000,543.0,1934-03-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,5364.0,144.857143,0.027,52.0694082390614,4.25179505688689
51,52,HLT1911,1911,Appelstraat,NL:Q:32001911,139.0,29.0,26,1719792000000,7,11,11,1722470400000,206.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,5649.0,22.142857,0.0039,52.0650468266869,4.25169263633927
52,53,HLT1915,1915,Perenstraat,NL:Q:32001915,89.0,12.0,100,1704067200000,22,11,11,1717200000000,76.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,5530.0,18.714286,0.0034,52.0671326073238,4.25825312305633
53,54,HLT1919,1919,Walnootstraat,NL:Q:32001919,565.0,103.0,82,1709251200000,17,20,20,1730419200000,521.0,2025-04-02 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,3463.0,121.857143,0.0352,52.0601488670921,4.25422616432674
54,55,HLT1923,1923,Okkernootstraat,NL:Q:32001923,70.0,12.0,58,1706745600000,28,15,15,1727740800000,45.0,21-23,3.0,,,3.0,3,0,0,0,0,30000,,,,,5679.0,14.52381,0.0026,52.0635688982326,4.25696917650807
55,56,HLT2005,2005,Fahrenheitstraat,NL:Q:32002005,1163.0,256.0,1194,1733011200000,245,8,8,1711929600000,1183.0,1934-03-01 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,8276.0,281.428571,0.034,52.0764702306618,4.27092313490338
56,57,HLT2010,2010,Valkenbosplein,NL:Q:32002010,1286.0,223.0,289,1730419200000,88,14,14,1717200000000,1230.0,1934-03-01 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,8552.0,305.571429,0.0357,52.0784098138186,4.27613103201089
57,58,HLT2017,2017,Copernicusplein,NL:Q:32002017,170.0,23.0,90,1727740800000,17,15,15,1727740800000,122.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,8758.0,30.095238,0.0034,52.0755849821451,4.2750865024914
58,59,HLT2021,2021,Weimarstraat,NL:Q:32002021,294.0,32.0,209,1704067200000,30,16,16,1725148800000,274.0,21,3.0,,,3.0,3,0,0,1,0,30010,,,Supermarkt + bibliotheek <200m,,9513.0,56.238095,0.0059,52.0725871733176,4.27527997395789
59,60,HLT2103,2103,Weimarstraat,NL:Q:32002103,551.0,79.0,200,1719792000000,38,11,11,1733011200000,485.0,12,3.0,,,3.0,3,0,0,0,0,30000,,,,,9744.0,94.571429,0.0097,52.0756933546766,4.27994465741407
60,61,HLT2107,2107,Cartesiusstraat,NL:Q:32002107,481.0,91.0,94,1717200000000,32,12,12,1709251200000,365.0,12,3.0,,,3.0,3,0,0,0,0,30000,,,,,9148.0,125.523809,0.0137,52.0739696784526,4.28141979160522
61,62,HLT2210,2211,Zoutmanstraat,NL:Q:32002210,,,121,1730419200000,45,11,11,1730419200000,557.0,17,,,,,3,0,0,0,0,30000,,,,,,,,52.0836775371527,4.2917259399045
62,63,HLT2216,2216,Elandstraat,NL:Q:32002216,997.0,163.0,201,1733011200000,29,8,8,1706745600000,1039.0,17,,2.0,,2.0,2,0,0,1,0,20010,,,Supermarkt + bibliotheek <200m,,8475.0,185.0,0.0218,52.0805205815206,4.29724682595469
63,64,HLT2302,2301,Javastraat,NL:Q:32002302,593.0,138.0,203,1725148800000,47,23,23,1711929600000,675.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,2491.0,54.904762,0.022,52.0874502735936,4.30369781268314
64,65,HLT2307,2307,Mauritskade,NL:Q:32002307,1591.0,287.0,337,1717200000000,79,15,15,1717200000000,1609.0,1,,2.0,,2.0,2,0,0,0,0,20000,,,,,2562.0,99.238095,0.0387,52.0850229032518,4.30618357233403
65,66,HLT2401,2401,Malieveld,NL:Q:32002401,573.0,85.0,16,1711929600000,11,19,19,1711929600000,700.0,20-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,1313.0,61.285714,0.0467,52.0848837193078,4.31645272209252
66,67,HLT2503,2503,Reigersbergenweg,NL:Q:32002503,186.0,38.0,28,1704067200000,11,8,8,1704067200000,284.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,3680.0,43.047619,0.0117,52.0926541492052,4.35244085851387
67,68,HLT2507,2507,Saffierhorst,NL:Q:32002507,248.0,64.0,270,1704067200000,69,8,8,1704067200000,15.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,3957.0,55.428571,0.014,52.0964923707625,4.36013991659398
68,69,HLT2513,2513,Reigersbergenweg,NL:Q:32002513,753.0,172.0,150,1725148800000,56,15,15,1725148800000,660.0,6,,2.0,,2.0,2,0,0,0,0,20000,,,,,3914.0,178.142857,0.0455,52.0894527779183,4.35342118759189
69,70,HLT2517,2517,Hofzichtlaan,NL:Q:32002517,871.0,162.0,743,1727740800000,120,8,8,1727740800000,819.0,6,,2.0,,2.0,2,0,0,0,0,20000,,,,,4593.0,167.666667,0.0365,52.0938976787201,4.36240190855515
70,71,HLT2521,2521,Margarethaland,NL:Q:32002521,470.0,48.0,5,1730419200000,4,14,14,1722470400000,548.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,3946.0,99.285714,0.0252,52.0920416680614,4.36506602617349
71,72,HLT2525,2525,Station Mariahoeve,NL:Q:32002525,174.0,40.0,30,1711929600000,24,18,18,1711929600000,117.0,24,3.0,,,3.0,3,1,0,0,0,31000,"Treinstation <250m, P&R <100m",,,,3016.0,31.190476,0.0103,52.0909152297587,4.36803102482951
72,73,HLT2603,2601,Centraal Station,NL:Q:32002603,18497.0,1977.0,2572,1727740800000,431,17,17,1704067200000,14811.0,15-16,,2.0,1.0,1.0,1,1,1,1,0,11110,"% HTM-overstappers, Treinstation <250m",,Instappers/inwoners ochtendspits,,3034.0,2560.571429,0.844,52.0809351960232,4.32295457133969
73,74,HLT2607,2605,Centraal Station,NL:Q:32002607,25237.0,1997.0,4172,1706745600000,563,17,17,1709251200000,21618.0,2025-06-02 00:00:00,,2.0,1.0,1.0,1,1,1,1,0,11110,"% HTM-overstappers, Treinstation <250m",,Supermarkt + bibliotheek <200m,,3222.0,2526.52381,0.7841,52.0812745570381,4.32457940528828
74,75,HLT2613,2609,Centraal Station,,4527.0,338.0,1340,1709251200000,287,8,8,1709251200000,5955.0,24-38,,2.0,1.0,1.0,1,1,1,1,0,11110,"% HTM-overstappers, Treinstation <250m",,Supermarkt + bibliotheek <200m,,3802.0,900.523809,0.2369,52.0804756133873,4.324583423861
75,76,HLT2631,2631,Prins Clauslaan,NL:Q:32002631,168.0,27.0,192,1704067200000,46,16,16,1704067200000,177.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,3739.0,9.571429,0.0026,52.0830736144388,4.33006987364627
76,77,HLT2635,2635,Laan van Nieuw Oost Indid,NL:Q:32002635,571.0,102.0,451,1704067200000,106,15,15,1733011200000,399.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,4755.0,65.714286,0.0138,52.085735494864,4.33584919834467
77,78,HLT2639,2639,Spaarwaterstraat,NL:Q:32002639,215.0,47.0,99,1717200000000,26,11,11,1717200000000,226.0,24,3.0,,,3.0,3,0,0,0,0,30000,,,,,5773.0,46.857143,0.0081,52.0872884352986,4.3395330165364
78,79,HLT2645,2645,Ternoot,NL:Q:32002645,1338.0,235.0,862,1733011200000,139,17,17,1733011200000,879.0,2025-06-02 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,3946.0,69.238095,0.0175,52.0822006340355,4.33299125415551
79,80,HLT2649,2649,Juliana van Stolberglaan,NL:Q:32002649,360.0,77.0,522,1717200000000,72,8,8,1719792000000,366.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,6634.0,84.285714,0.0127,52.0843828889647,4.33931637114307
80,81,HLT2658,2658,Station Laan van NOI,NL:Q:32002658,1541.0,310.0,382,1711929600000,75,17,17,1709251200000,1418.0,23,,2.0,,2.0,2,1,0,1,0,21010,"% HTM-overstappers, Treinstation <250m, P&R <100m",,Instappers/inwoners ochtendspits,,4153.0,298.0,0.0718,52.0791429870559,4.34522409173583
81,82,HLT2707,2707,Rijswijkseplein,NL:Q:32002707,263.0,25.0,289,1727740800000,44,17,17,1714521600000,279.0,1-9-15-16-17,3.0,,,3.0,3,0,0,0,0,30000,,,,,6472.0,35.857143,0.0055,52.0732546151941,4.32451133450616
82,83,HLT2711,2711,Weteringplein,NL:Q:32002711,516.0,52.0,381,1727740800000,74,10,10,1730419200000,467.0,1-9-15-16-17,3.0,,,3.0,3,0,0,0,0,30000,,,,,4291.0,74.52381,0.0174,52.0751539685896,4.32811077721346
83,84,HLT2715,2715,Rijswijkseplein,NL:Q:32002715,284.0,35.0,151,1711929600000,36,12,12,1711929600000,180.0,2016-11-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,7435.0,32.714286,0.0044,52.0724853827767,4.3233640371818
84,85,HLT2730,2719,Station Hollands Spoor,NL:Q:32002730,20010.0,1483.0,6879,1709251200000,900,17,17,1706745600000,15720.0,1-11-12-16,,2.0,1.0,1.0,1,1,0,0,0,11000,"% HTM-overstappers, Treinstation <250m",,,,8252.0,2164.333333,0.2623,52.069725890923,4.32080655529553
85,86,HLT2801,2801,Torenstraat,NL:Q:32002801,730.0,109.0,638,1714521600000,87,8,8,1727740800000,786.0,17,3.0,,,3.0,3,0,1,0,0,30100,,,,,6435.0,131.857143,0.0205,52.0787161138995,4.3037775928451
86,87,HLT2805,2805,Buitenhof,NL:Q:32002805,1233.0,229.0,534,1733011200000,88,15,15,1714521600000,1063.0,15-17,,2.0,,2.0,2,0,1,0,0,20100,,,,,2257.0,107.285714,0.0475,52.0804469286304,4.31052120390659
87,88,HLT2812,2812,Korte Voorhout,NL:Q:32002812,1013.0,184.0,661,1733011200000,111,15,15,1711929600000,835.0,15-17,,2.0,,2.0,2,0,1,0,0,20100,,,,,1634.0,33.809524,0.0207,52.0828058564601,4.3163750332017
88,89,HLT2820,2820,HMC Westeinde,NL:Q:32002820,3222.0,328.0,1374,1711929600000,270,16,16,1711929600000,2933.0,2-3-4-6-34,,2.0,1.0,1.0,1,0,1,0,0,10100,,,,,8150.0,449.142857,0.0551,52.0732866648799,4.29920311596587
89,90,HLT2824,2823,Brouwersgracht,NL:Q:32002824,2998.0,423.0,2055,1711929600000,379,16,16,1725148800000,2470.0,2-3-4-6-34,,2.0,1.0,1.0,1,1,0,1,0,11010,% HTM-overstappers,,Instappers/inwoners ochtendspits,,7033.0,544.666667,0.0774,52.0736092257748,4.30357370717929
90,91,HLT2832,2832,Centrum,NL:Q:32002832,10018.0,768.0,1222,1719792000000,162,17,17,1719792000000,8205.0,22-24-28,,2.0,1.0,1.0,1,1,1,0,0,11100,% HTM-overstappers,,,,3722.0,913.666667,0.2455,52.0778168554711,4.31451922044626
91,92,HLT2851,2851,Bierkade,NL:Q:32002851,2826.0,322.0,2275,1709251200000,254,17,17,1709251200000,2409.0,1-9-15-16,,2.0,1.0,1.0,1,0,0,0,0,10000,,,,,7280.0,316.52381,0.0435,52.0751942881006,4.31942599757744
92,93,HLT2863,2862,Kalvermarkt-Stadhuis,NL:Q:32002863,5556.0,795.0,5120,1730419200000,583,16,16,1733011200000,4698.0,2016-09-01 00:00:00,,2.0,1.0,1.0,1,1,1,0,0,11100,% HTM-overstappers,,,,4521.0,193.428571,0.0428,52.0779682309886,4.31599193216493
93,94,HLT2874,2873,Kneuterdijk,NL:Q:32002874,523.0,75.0,474,1733011200000,101,17,17,1733011200000,708.0,22-24-28,3.0,,,3.0,3,0,1,0,0,30100,,,,,2125.0,27.952381,0.0132,52.0813951847169,4.30896562829692
94,95,HLT2882,2882,Grote Markt,NL:Q:32002882,6180.0,412.0,3566,1714521600000,423,22,22,1709251200000,5797.0,2-3-4-6-34,,2.0,1.0,1.0,1,0,1,1,0,10110,,,Instappers/inwoners ochtendspits,,5968.0,440.142857,0.0738,52.0754570785418,4.30924453328556
95,96,HLT2903,2903,Monstersestraat,NL:Q:32002903,1821.0,254.0,1223,1727740800000,178,12,12,1727740800000,1841.0,2-3-4-6-11-17,,2.0,,2.0,2,0,0,0,0,20000,,,,,6675.0,326.666667,0.0489,52.0729876009843,4.29233610024431
96,97,HLT2910,2909,Vaillantplein,NL:Q:32002910,214.0,20.0,93,1730419200000,33,15,15,1706745600000,212.0,25,3.0,,,3.0,3,0,0,0,0,30000,,,,,10432.0,25.47619,0.0024,52.0696457209712,4.30018187767599
97,98,HLT2914,2913,Haagse Markt,NL:Q:32002914,903.0,124.0,284,1733011200000,55,15,15,1727740800000,760.0,25,3.0,,,3.0,3,0,1,1,0,30110,,,Supermarkt + bibliotheek <200m,,11172.0,83.238095,0.0075,52.0664445261655,4.29629262165418
98,99,HLT2918,2917,Om en Bij,NL:Q:32002918,1016.0,168.0,366,1725148800000,63,14,14,1709251200000,934.0,6,,2.0,,2.0,2,0,0,0,0,20000,,,,,9478.0,206.142857,0.0217,52.0702800558138,4.30696997485257
99,100,HLT2922,2921,Wouwermanstraat,NL:Q:32002922,3499.0,244.0,427,1711929600000,125,10,10,1717200000000,2984.0,2017-12-11 00:00:00,,2.0,1.0,1.0,1,1,0,1,0,11010,% HTM-overstappers,,"Aan fietsroute, Instappers/inwoners ochtendspits",,6234.0,571.142857,0.0916,52.0615763714944,4.30929550468393
100,101,HLT2928,2925,Jacob Catsstraat,NL:Q:32002928,1607.0,193.0,1065,1711929600000,129,8,8,1725148800000,1410.0,9-11-12-16-17,,2.0,,2.0,2,0,0,0,0,20000,,,,,5908.0,333.761905,0.0565,52.0659175674772,4.31475339727651
101,102,HLT2935,2908,Delftselaan,NL:Q:32002935,1408.0,178.0,284,1733011200000,64,16,16,1733011200000,1281.0,2025-12-06 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Supermarkt + bibliotheek <200m,,10517.0,254.047619,0.0242,52.0685061712753,4.29411872081483
102,103,HLT3004,3003,De la Reyweg,NL:Q:32003004,2269.0,342.0,2101,1733011200000,520,8,8,1733011200000,2276.0,2006-04-02 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,9358.0,448.904762,0.048,52.071145230252,4.28629579374744
